"m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13"
"187","131","1","94","0","0","0","0","0","0","0","0","0"
"189","132","1","94","0","0","0","0","0","0","0","0","0"
"190","132","1","94","0","0","0","0","0","0","0","0","0"
"190","132","1","95","0","0","0","0","0","0","0","0","0"
"194","132","1","95","0","0","0","0","0","0","0","0","0"
"197","132","1","95","0","0","0","0","0","0","0","0","0"
"198","132","1","96","0","0","0","0","0","0","0","0","0"
"200","136","1","100","0","0","0","0","0","0","0","0","0"
"200","136","1","100","0","0","0","0","0","0","0","0","0"
"200","136","1","100","0","0","0","0","0","0","0","0","0"
"200","136","1","100","0","0","0","0","0","0","0","0","0"
"203","136","1","100","0","0","0","0","0","0","0","0","0"
"203","136","1","100","0","0","0","0","0","0","0","0","0"
"205","136","1","100","0","0","0","0","0","0","0","0","0"
"205","136","1","100","0","0","0","0","0","0","0","0","0"
"205","137","1","100","0","0","0","0","0","0","0","0","0"
"210","137","1","100","0","0","0","0","0","0","0","0","0"
"211","137","1","100","0","0","0","0","0","0","0","0","0"
"211","137","1","100","0","0","0","0","0","0","0","0","0"
"211","137","1","100","0","0","0","0","0","0","0","0","0"
"217","137","1","100","0","0","0","0","0","0","0","0","0"
"217","140","1","102","0","0","0","0","0","0","0","0","0"
"217","140","1","102","0","0","0","0","0","0","0","0","0"
"219","140","1","104","0","0","0","0","0","0","0","0","0"
"221","140","1","104","0","0","0","0","0","0","0","0","0"
"221","140","1","104","0","0","0","0","0","0","0","0","0"
"221","140","1","104","0","0","0","0","0","0","0","0","0"
"222","140","1","104","0","0","0","0","0","0","0","0","0"
"222","140","1","104","0","0","0","0","0","0","0","0","0"
"222","140","1","104","0","0","0","0","0","0","0","0","0"
"225","140","1","104","0","0","0","0","0","0","0","0","0"
"227","140","1","104","0","0","0","0","0","0","0","0","0"
"227","141","1","104","0","0","0","0","0","0","0","0","0"
"228","141","1","104","0","0","0","0","0","0","0","0","0"
"228","141","1","104","0","0","0","0","0","0","0","0","0"
"229","144","1","106","0","0","0","0","0","0","0","0","0"
"229","144","1","106","0","0","0","0","0","0","0","0","0"
"231","144","1","106","0","0","0","0","0","0","0","0","0"
"231","144","1","106","0","0","0","0","0","0","0","0","0"
"231","144","1","107","0","0","0","0","0","0","0","0","0"
"231","144","1","107","0","0","0","0","0","0","0","0","0"
"231","145","1","108","0","0","0","0","0","0","0","0","0"
"231","145","1","108","0","0","0","0","0","0","0","0","0"
"233","145","1","108","0","0","0","0","0","0","0","0","0"
"233","145","1","109","0","0","0","0","0","0","0","0","0"
"233","145","1","109","0","0","0","0","0","0","0","0","0"
"233","146","1","109","0","0","0","0","0","0","0","0","0"
"234","146","1","109","0","0","0","0","0","0","0","0","0"
"239","146","1","109","0","0","0","0","0","0","0","0","0"
"240","149","1","109","0","0","0","0","0","0","0","0","0"
"240","149","1","111","0","0","0","0","0","0","0","0","0"
"240","151","1","111","0","0","0","0","0","0","0","0","0"
"242","151","1","111","0","0","0","0","0","0","0","0","0"
"242","152","1","111","0","0","0","0","0","0","0","0","0"
"246","159","1","111","0","0","0","0","0","0","0","0","0"
"247","159","1","111","0","0","0","0","0","0","0","0","0"
"250","161","1","113","0","0","0","0","0","0","0","0","0"
"251","161","1","113","0","0","0","0","0","0","0","0","0"
"258","161","1","113","0","0","0","0","0","0","0","0","0"
"258","161","1","113","0","0","0","0","0","0","0","0","0"
"258","161","1","113","0","0","0","0","0","0","0","0","0"
"258","166","1","115","0","0","0","0","0","0","0","0","0"
"258","166","1","115","0","0","0","0","0","0","0","0","0"
"258","166","1","117","0","0","0","0","0","0","0","0","0"
"259","166","1","117","0","0","0","0","0","0","0","0","0"
"259","166","1","117","0","0","0","0","0","0","0","0","0"
"263","167","1","117","0","0","0","0","0","0","0","0","0"
"266","167","1","117","0","0","0","0","0","0","0","0","0"
"266","168","1","117","0","0","0","0","0","0","0","0","0"
"267","168","1","118","0","0","0","0","0","0","0","0","0"
"267","169","1","118","0","0","0","0","0","0","0","0","0"
"272","170","1","118","0","0","0","0","0","0","0","0","0"
"272","170","1","118","0","0","0","0","0","0","0","0","0"
"272","171","1","119","0","0","0","0","0","0","0","0","0"
"276","173","1","120","0","0","0","0","0","0","0","0","0"
"276","173","1","120","0","0","0","0","0","0","0","0","0"
"278","174","1","120","0","0","0","0","0","0","0","0","0"
"278","174","1","122","0","0","0","0","0","0","0","0","0"
"278","174","1","122","0","0","0","0","0","0","0","0","0"
"279","174","1","122","0","0","0","0","0","0","0","0","0"
"280","174","1","124","0","0","0","0","0","0","0","0","0"
"280","174","1","124","0","0","0","0","0","0","0","0","0"
"283","177","1","124","0","0","0","0","0","0","0","0","0"
"284","177","1","125","0","0","0","0","0","0","0","0","0"
"284","177","1","125","0","0","0","0","0","0","0","0","0"
"284","177","1","125","0","0","0","0","0","0","0","0","0"
"284","177","1","125","0","0","0","0","0","0","0","0","0"
"292","177","1","125","0","0","0","0","0","0","0","0","0"
"299","177","1","125","0","0","0","0","0","0","0","0","0"
"299","180","1","125","0","0","0","0","0","0","0","0","0"
"299","180","1","125","0","0","0","0","0","0","0","0","0"
"299","181","1","125","0","0","0","0","0","0","0","0","0"
"301","181","1","125","0","0","0","0","0","0","0","0","0"
"301","181","1","125","0","0","0","0","0","0","0","0","0"
"302","182","1","125","0","0","0","0","0","0","0","0","0"
"302","183","1","127","0","0","0","0","0","0","0","0","0"
"302","183","1","128","0","0","0","0","0","0","0","0","0"
"303","183","1","128","0","0","0","0","0","0","0","0","0"
"303","183","1","129","0","0","0","0","0","0","0","0","0"
"303","184","1","129","0","0","0","0","0","0","0","0","0"
"306","184","1","129","0","0","0","0","0","0","0","0","0"
"309","184","1","129","0","0","0","0","0","0","0","0","0"
"309","187","1","134","0","0","0","0","0","0","0","0","0"
"309","189","1","134","0","0","0","0","0","0","0","0","0"
"312","189","1","134","0","0","0","0","0","0","0","0","0"
"312","189","1","134","0","0","0","0","0","0","0","0","0"
"313","191","1","134","0","0","0","0","0","0","0","0","0"
"313","191","1","134","0","0","0","0","0","0","0","0","0"
"313","193","1","134","0","0","0","0","0","0","0","0","0"
"313","193","1","134","0","0","0","0","0","0","0","0","0"
"315","194","1","137","0","0","0","0","0","0","0","0","0"
"316","194","1","137","0","0","0","0","0","0","0","0","0"
"317","194","1","137","0","0","0","0","0","0","0","0","0"
"319","198","1","137","0","0","0","0","0","0","0","0","0"
"319","198","1","137","0","0","0","0","0","0","0","0","0"
"319","198","1","138","0","0","0","0","0","0","0","0","0"
"319","200","1","138","0","0","0","0","0","0","0","0","0"
"319","200","1","138","0","0","0","0","0","0","0","0","0"
"322","201","1","138","0","0","0","0","0","0","0","0","0"
"322","201","1","138","0","0","0","0","0","0","0","0","0"
"322","201","1","138","0","0","0","0","0","0","0","0","0"
"322","202","1","138","0","0","0","0","0","0","0","0","0"
"324","202","1","138","0","0","0","0","0","0","0","0","0"
"329","205","1","138","0","0","0","0","0","0","0","0","0"
"329","205","1","139","0","0","0","0","0","0","0","0","0"
"333","205","1","139","0","0","0","0","0","0","0","0","0"
"333","205","1","139","0","0","0","0","0","0","0","0","0"
"333","205","1","139","0","0","0","0","0","0","0","0","0"
"334","206","1","140","0","0","0","0","0","0","0","0","0"
"335","206","1","140","0","0","0","0","0","0","0","0","0"
"335","206","1","140","0","0","0","0","0","0","0","0","0"
"335","207","1","142","0","0","0","0","0","0","0","0","0"
"337","207","1","142","0","0","0","0","0","0","0","0","0"
"338","207","1","145","0","0","0","0","0","0","0","0","0"
"340","207","1","145","0","0","0","0","0","0","0","0","0"
"340","207","1","146","0","0","0","0","0","0","0","0","0"
"341","207","1","146","0","0","0","0","0","0","0","0","0"
"347","207","1","146","0","0","0","0","0","0","0","0","0"
"348","207","1","146","0","0","0","0","0","0","0","0","0"
"351","208","1","146","0","0","0","0","0","0","0","0","0"
"355","212","1","147","0","0","0","0","0","0","0","0","0"
"355","213","1","148","0","0","0","0","0","0","0","0","0"
"364","215","1","148","0","0","0","0","0","0","0","0","0"
"365","215","1","148","0","0","0","0","0","0","0","0","0"
"365","216","1","148","0","0","0","0","0","0","0","0","0"
"365","219","1","149","0","0","0","0","0","0","0","0","0"
"365","219","1","149","0","0","0","0","0","0","0","0","0"
"365","219","1","149","0","0","0","0","0","0","0","0","0"
"369","220","1","149","0","0","0","0","0","0","0","0","0"
"369","221","1","149","0","0","0","0","0","0","0","0","0"
"369","226","1","152","0","0","0","0","0","0","0","0","0"
"369","226","1","152","0","0","0","0","0","0","0","0","0"
"369","226","1","152","0","0","0","0","0","0","0","0","0"
"370","226","1","153","0","0","0","0","0","0","0","0","0"
"372","226","1","153","0","0","0","0","0","0","0","0","0"
"372","226","1","154","0","0","0","0","0","0","0","0","0"
"372","228","1","157","0","0","0","0","0","0","0","0","0"
"372","228","1","157","0","0","0","0","0","0","0","0","0"
"375","228","1","157","0","0","0","0","0","0","0","0","0"
"378","228","1","157","0","0","0","0","0","0","0","0","0"
"378","230","1","158","0","0","0","0","0","0","0","0","0"
"378","231","1","158","0","0","0","0","0","0","0","0","0"
"378","232","1","158","0","0","0","0","0","0","0","0","0"
"380","232","1","158","0","0","0","0","0","0","0","0","0"
"383","232","1","159","0","0","0","0","0","0","0","0","0"
"383","232","1","159","0","0","0","0","0","0","0","0","0"
"383","232","1","159","0","0","0","0","0","0","0","0","0"
"390","232","1","159","0","0","0","0","0","0","0","0","0"
"391","232","1","159","0","0","0","0","0","0","0","0","0"
"391","232","1","159","0","0","0","0","0","0","0","0","0"
"391","232","1","159","0","0","0","0","0","0","0","0","0"
"391","234","1","159","0","0","0","0","0","0","0","0","0"
"392","234","1","159","0","0","0","0","0","0","0","0","0"
"392","234","1","159","0","0","0","0","0","0","0","0","0"
"392","234","1","162","0","0","0","0","0","0","0","0","0"
"392","234","1","162","0","0","0","0","0","0","0","0","0"
"392","234","1","162","0","0","0","0","0","0","0","0","0"
"392","234","1","162","0","0","0","0","0","0","0","0","0"
"392","234","1","162","0","0","0","0","0","0","0","0","0"
"392","234","1","163","0","0","0","0","0","0","0","0","0"
"392","235","1","163","0","0","0","0","0","0","0","0","0"
"393","235","1","163","0","0","0","0","0","0","0","0","0"
"393","235","1","163","0","0","0","0","0","0","0","0","0"
"393","235","1","163","0","0","0","0","0","0","0","0","0"
"393","235","1","163","0","0","0","0","0","0","0","0","0"
"393","235","1","163","0","0","0","0","0","0","0","0","0"
"395","236","1","163","0","0","0","0","0","0","0","0","0"
"396","237","1","163","0","0","0","0","0","0","0","0","0"
"396","240","1","167","0","0","0","0","0","0","0","0","0"
"397","240","1","167","0","0","0","0","0","0","0","0","0"
"401","242","1","167","0","0","0","0","0","0","0","0","0"
"402","243","1","167","0","0","0","0","0","0","0","0","0"
"404","243","1","167","0","0","0","0","0","0","0","0","0"
"408","243","1","167","0","0","0","0","0","0","0","0","0"
"408","243","1","167","0","0","0","0","0","0","0","0","0"
"409","245","1","167","0","0","0","0","0","0","0","0","0"
"410","245","1","167","0","0","0","0","0","0","0","0","0"
"413","245","1","167","0","0","0","0","0","0","0","0","0"
"413","245","1","167","0","0","0","0","0","0","0","0","0"
"413","245","1","167","0","0","0","0","0","0","0","0","0"
"414","245","1","167","0","0","0","0","0","0","0","0","0"
"414","245","1","167","0","0","0","0","0","0","0","0","0"
"415","246","1","167","0","0","0","0","0","0","0","0","0"
"416","251","1","168","0","0","0","0","0","0","0","0","0"
"419","252","1","168","0","0","0","0","0","0","0","0","0"
"421","252","1","168","0","0","0","0","0","0","0","0","0"
"422","257","1","172","0","0","0","0","0","0","0","0","0"
"423","257","1","172","0","0","0","0","0","0","0","0","0"
"423","257","1","172","0","0","0","0","0","0","0","0","0"
"426","263","1","173","0","0","0","0","0","0","0","0","0"
"426","267","1","179","0","0","0","0","0","0","0","0","0"
"431","268","1","180","0","0","0","0","0","0","0","0","0"
"436","270","1","181","0","0","0","0","0","0","0","0","0"
"441","276","1","181","0","0","0","0","0","0","0","0","0"
"441","276","1","181","0","0","0","0","0","0","0","0","0"
"443","276","1","181","0","0","0","0","0","0","0","0","0"
"444","277","1","181","0","0","0","0","0","0","0","0","0"
"444","277","1","181","0","0","0","0","0","0","0","0","0"
"444","277","1","181","0","0","0","0","0","0","0","0","0"
"444","280","1","181","0","0","0","0","0","0","0","0","0"
"444","281","1","181","0","0","0","0","0","0","0","0","0"
"444","281","1","181","0","0","0","0","0","0","0","0","0"
"446","282","1","181","0","0","0","0","0","0","0","0","0"
"450","282","1","181","0","0","0","0","0","0","0","0","0"
"452","282","1","181","0","0","0","0","0","0","0","0","0"
"455","283","1","182","0","0","0","0","0","0","0","0","0"
"459","283","1","182","0","0","0","0","0","0","0","0","0"
"459","283","1","182","0","0","0","0","0","0","0","0","0"
"461","286","1","182","0","0","0","0","0","0","0","0","0"
"461","287","1","184","0","0","0","0","0","0","0","0","0"
"461","287","1","184","0","0","0","0","0","0","0","0","0"
"460","287","1","186","1","0","0","0","0","0","0","0","0"
"461","287","1","186","1","0","0","0","0","0","0","0","0"
"463","289","1","186","1","0","0","0","0","0","0","0","0"
"463","289","1","186","1","0","0","0","0","0","0","0","0"
"463","289","1","186","1","0","0","0","0","0","0","0","0"
"464","292","1","187","1","0","0","0","0","0","0","0","0"
"464","292","1","187","1","0","0","0","0","0","0","0","0"
"466","292","1","187","1","0","0","0","0","0","0","0","0"
"466","292","1","187","1","0","0","0","0","0","0","0","0"
"466","292","1","187","1","0","0","0","0","0","0","0","0"
"469","292","1","188","1","0","0","0","0","0","0","0","0"
"469","293","1","190","1","0","0","0","0","0","0","0","0"
"470","297","1","191","1","0","0","0","0","0","0","0","0"
"470","297","1","191","1","0","0","0","0","0","0","0","0"
"470","297","1","191","1","0","0","0","0","0","0","0","0"
"470","297","1","191","1","0","0","0","0","0","0","0","0"
"470","299","1","196","1","0","0","0","0","0","0","0","0"
"470","301","1","197","1","0","0","0","0","0","0","0","0"
"470","301","1","197","1","0","0","0","0","0","0","0","0"
"476","302","1","198","1","0","0","0","0","0","0","0","0"
"479","302","1","198","1","0","0","0","0","0","0","0","0"
"480","302","1","198","1","0","0","0","0","0","0","0","0"
"484","302","1","198","1","0","0","0","0","0","0","0","0"
"484","302","1","198","1","0","0","0","0","0","0","0","0"
"486","302","1","199","1","0","0","0","0","0","0","0","0"
"490","303","1","202","1","0","0","0","0","0","0","0","0"
"496","306","1","202","1","0","0","0","0","0","0","0","0"
"496","306","1","203","1","0","0","0","0","0","0","0","0"
"496","306","1","203","1","0","0","0","0","0","0","0","0"
"496","306","1","203","1","0","0","0","0","0","0","0","0"
"496","306","1","204","1","0","0","0","0","0","0","0","0"
"499","306","1","204","1","0","0","0","0","0","0","0","0"
"499","307","1","204","1","0","0","0","0","0","0","0","0"
"500","307","1","204","1","0","0","0","0","0","0","0","0"
"507","312","1","211","1","0","0","0","0","0","0","0","0"
"508","312","1","211","1","0","0","0","0","0","0","0","0"
"510","312","1","211","1","0","0","0","0","0","0","0","0"
"512","312","1","211","1","0","0","0","0","0","0","0","0"
"513","312","1","211","1","0","0","0","0","0","0","0","0"
"514","314","1","213","1","0","0","0","0","0","0","0","0"
"514","314","1","213","1","0","0","0","0","0","0","0","0"
"516","314","1","213","1","0","0","0","0","0","0","0","0"
"517","314","1","213","1","0","0","0","0","0","0","0","0"
"521","322","1","213","1","0","0","0","0","0","0","0","0"
"521","322","1","213","1","0","0","0","0","0","0","0","0"
"521","323","1","214","1","0","0","0","0","0","0","0","0"
"521","324","1","215","1","0","0","0","0","0","0","0","0"
"521","324","1","215","1","0","0","0","0","0","0","0","0"
"522","324","1","215","1","0","0","0","0","0","0","0","0"
"522","324","1","215","1","0","0","0","0","0","0","0","0"
"522","324","1","215","1","0","0","0","0","0","0","0","0"
"522","325","1","215","1","0","0","0","0","0","0","0","0"
"522","330","1","223","1","0","0","0","0","0","0","0","0"
"526","331","1","223","1","0","0","0","0","0","0","0","0"
"526","332","1","223","1","0","0","0","0","0","0","0","0"
"526","334","1","223","1","0","0","0","0","0","0","0","0"
"527","335","1","223","1","0","0","0","0","0","0","0","0"
"534","338","1","223","1","0","0","0","0","0","0","0","0"
"537","338","1","223","1","0","0","0","0","0","0","0","0"
"537","338","1","223","1","0","0","0","0","0","0","0","0"
"537","338","1","223","1","0","0","0","0","0","0","0","0"
"540","338","1","223","1","0","0","0","0","0","0","0","0"
"540","339","1","224","1","0","0","0","0","0","0","0","0"
"540","342","1","224","1","0","0","0","0","0","0","0","0"
"540","342","1","224","1","0","0","0","0","0","0","0","0"
"540","343","1","224","1","0","0","0","0","0","0","0","0"
"541","343","1","224","1","0","0","0","0","0","0","0","0"
"542","343","1","224","1","0","0","0","0","0","0","0","0"
"542","343","1","225","1","0","0","0","0","0","0","0","0"
"542","344","1","225","1","0","0","0","0","0","0","0","0"
"542","344","1","225","1","0","0","0","0","0","0","0","0"
"550","345","1","225","1","0","0","0","0","0","0","0","0"
"551","345","1","225","1","0","0","0","0","0","0","0","0"
"554","345","1","226","1","0","0","0","0","0","0","0","0"
"554","345","1","228","1","0","0","0","0","0","0","0","0"
"555","345","1","231","1","0","0","0","0","0","0","0","0"
"560","345","1","231","1","0","0","0","0","0","0","0","0"
"560","345","1","231","1","0","0","0","0","0","0","0","0"
